Frase,Autor,Categoría,unknown,unknown,unknown,unknown,unknown
"La diferencia entre el pasado, el presente y el futuro es sólo una ilusión persistente.",Albert Einstein (1879-1955) Científico alemán nacionalizado estadounidense.,TIEMPO,,,,,
Un tropezón puede prevenir una caída.,Proverbio inglés,NATURALEZA / SER HUMANO / PREVENIR,,,,,
"Dura es la ley de amor, pero por dura que sea, hay que obedecerla, pues la tierra y el cielo por ella están unidos desde el fondo de las edades.",Francesco Petrarca (1304-1374) Poeta italiano.,SENTIMIENTOS / AMOR,,,,,
Buscar la unanimidad por la violencia es labor baldía.,Pío Baroja (1872-1956) Escritor español.,MISCELÁNEA / MAYORÍA,,,,,
Es empresa vana tratar de ridiculizar a un necio rico: las carcajadas están de su parte.,Jean de la Bruyere (1645-1696) Escritor francés.,SOCIEDAD / DINERO / RIQUEZA,,,,,
La lectura de un buen libro es un diálogo incesante en que el libro habla y el alma contesta.,André Maurois (1885-1967) Novelista y ensayista francés.,ARTE / LITERATURA / LIBROS,,,,,
Los amigos ciertos son los probados en hechos.,Anónimo,SENTIMIENTOS / AMISTAD / AMIGOS,,,,,
"Buena cosa es tener amigos, pero mala el tener necesidad de ellos.",Anónimo,SENTIMIENTOS / AMISTAD / AMIGOS,,,,,
El periodismo musical consiste en gente que no sabe escribir entrevistando a gente que no sabe hablar para gente que no sabe leer.,Frank Zappa (1940-1993) Músico estadounidense.,SOCIEDAD / MEDIOS / PRENSA,,,,,
"Estupidez humana. Humana sobra, realmente los únicos estúpidos son los hombres.",Jules Renard (1864-1910) Escritor y dramaturgo francés.,DEFECTOS / ESTUPIDEZ,,,,,
Los que no pueden recordar el pasado están condenados a repetirlo.,George Santayana (1863-1952) Filósofo y escritor español.,TIEMPO / PASADO,,,,,
La amistad comienza donde termina o cuando concluye el interés.,"Cicerón (106 AC-43 AC) Escritor, orador y político romano.",SENTIMIENTOS / AMISTAD,,,,,
El hombre es un experimento; el tiempo demostrará si valía la pena.,Mark Twain (1835-1910) Escritor y periodista estadounidense.,SOCIEDAD / HOMBRES,,,,,
A cualquier mujer le gustaría ser fiel. Lo difícil es hallar el hombre a quien serle fiel.,Marlene Dietrich (1901-1992) Actriz y cantante alemana.,SOCIEDAD / MUJERES,,,,,
"Un pintor es un hombre que pinta lo que vende. Un artista, en cambio, es un hombre que vende lo que pinta.",Pablo Picasso (1881-1973) Pintor español.,ARTE / PINTURA,,,,,
Aunque tu mujer haya cometido cien faltas no la golpees ni con una flor.,Proverbio indio,MISCELÁNEA / MALTRATO,,,,,
No dejes que los planes que tienes para ti sean más importantes que tú mismo.,Wayne W. Dyer (1940-2015) Escritor estadounidense.,MISCELÁNEA / PLANES,,,,,
"De pequeño quise tener un perro, pero mis padres eran pobres y sólo pudieron comprarme una hormiga.","Woody Allen (1935-?) Actor, director y escritor estadounidense.",SOCIEDAD / DINERO / POBREZA,,,,,
El que prescinde de un amigo es como el que prescinde de su vida.,Sófocles (495AC-406AC) Poeta trágico griego.,SENTIMIENTOS / AMISTAD,,,,,
La mejor manera de mantener tus amigos es no deberles ni prestarles nada.,Charles Paul de Kock (1793-1871) Escritor francés.,SENTIMIENTOS / AMISTAD / AMIGOS,,,,,
La poesía es el sentimiento que le sobra al corazón y te sale por la mano.,Carmen Conde (1907-1996) Escritora española.,ARTE / LITERATURA / POESÍA,,,,,
No hay plazo que no llegue ni deuda que no se pague.,Refrán,TIEMPO,,,,,
No hay rosa sin espinas.,Refrán,MISCELÁNEA / SIN CLASIFICAR,,,,,
Nunca es tarde si la dicha es buena.,Refrán,TIEMPO / TARDANZA,,,,,
"Quien adelante no mira, atrás se queda.",Refrán,MISCELÁNEA / SIN CLASIFICAR,,,,,
Cásate demasiado pronto y te arrepentirás demasiado tarde.,Anónimo,SOCIEDAD / MATRIMONIO,,,,,
"¡Si una espina me hiere, me aparto de la espina,",...pero no la aborrezco!,"Amado Nervo (1870-1919) Poeta, novelista y ensayista mexicano.",MISCELÁNEA,,,,
"Si un hombre te dice que pareces un camello, no le hagas caso; si te lo dicen dos, mírate un espejo.",Proverbio árabe,MISCELÁNEA / APARIENCIA,,,,,
La única diferencia que existe entre un capricho y una pasión eterna es que el capricho es más duradero.,Oscar Wilde (1854-1900) Dramaturgo y novelista irlandés.,MISCELÁNEA / CAPRICHO,,,,,
Cuando la gente está de acuerdo conmigo siempre siento que debo estar equivocado.,Oscar Wilde (1854-1900) Dramaturgo y novelista irlandés.,MISCELÁNEA / CONSENSO,,,,,
Debe haber algo extrañamente sagrado en la sal: está en nuestras lágrimas y en el mar.,"Khalil Gibran (1883-1931) Ensayista, novelista y poeta libanés.",MISCELÁNEA / LÁGRIMAS,,,,,
"Aunque los hombres se jacten de sus grandes acciones, muchas veces no son el resultado de un gran designio, sino puro efecto del azar.",François de La Rochefoucauld (1613-1680) Escritor francés.,MISCELÁNEA / AZAR,,,,,
El mejor placer en la vida es hacer lo que la gente te dice que no puedes hacer.,Walter Bagehot (1826-1877) Economista y jurista inglés.,MISCELÁNEA / PLACER,,,,,
Cuando la verdad sea demasiado débil para defenderse tendrá que pasar al ataque.,Bertolt Brecht (1898-1956) Dramaturgo y poeta alemán.,PENSAMIENTO Y RAZÓN / VERDAD,,,,,
Educad a los niños y no será necesario castigar a los hombres.,Pitágoras de Samos (582 AC-497 AC) Filósofo y matemático griego.,SOCIEDAD / EDUCACIÓN,,,,,
No basta con ser joven. Es preciso estar borracho de juventud. Con todas sus consecuencias.,Alejandro Casona (1903-1965) Dramaturgo español.,TIEMPO / JUVENTUD,,,,,
"El hombre se eleva por la inteligencia, pero no es hombre más que por el corazón.",Henry F. Amiel (1821-1881) Escritor suizo.,SENTIMIENTOS / AMOR / CORAZÓN,,,,,
"Más de uno le debe el éxito a su primera esposa, y su segunda esposa a su éxito.",Jim Backus (1913-1989) Actor americano.,MISCELÁNEA / ÉXITO,,,,,
"El optimista tiene siempre un proyecto; el pesimista, una excusa.",Anónimo,CUALIDADES / OPTIMISMO,,,,,
"Afortunado el hombre que se ríe de sí mismo, ya que nunca le faltará motivo de diversión.",Habib Bourguiba (1903-2000) Abogado y político tunecino.,NATURALEZA / SER HUMANO / REÍR,,,,,
"Las palabras son como las hojas; cuando abundan, poco fruto hay entre ellas.",Alexander Pope (1688-1744) Poeta inglés.,NATURALEZA / SER HUMANO / PALABRAS,,,,,
"Nunca se desprende uno de lo que le pertenece, aunque lo tire o lo regale.",Goethe (1749-1832) Poeta y dramaturgo alemán.,MISCELÁNEA / POSESIÓN,,,,,
Uno debe ser tan humilde como el polvo para poder descubrir la verdad.,Mahatma Gandhi (1869-1948) Político y pensador indio.,CUALIDADES / HUMILDAD,,,,,
Un estado es gobernado mejor por un hombre bueno que por unas buenas leyes.,Aristóteles (384 AC-322 AC) Filósofo griego.,SOCIEDAD / GOBIERNO,,,,,
"Sólo yo tengo el derecho de corregir, pues sólo puede castigar quien ama.",Rabindranath Tagore (1861-1941) Filósofo y escritor indio.,SOCIEDAD / CASTIGOS,,,,,
"Si quieres que te sigan las mujeres, ponte delante.",Francisco de Quevedo (1580-1645) Escritor español.,SOCIEDAD / MUJERES,,,,,
"Si la muerte no fuera el preludio a otra vida, la vida presente sería una burla cruel.",Mahatma Gandhi (1869-1948) Político y pensador indio.,NATURALEZA / MUERTE,,,,,
"Sea como fuere lo que pienses, creo que es mejor decirlo con buenas palabras.",William Shakespeare (1564-1616) Escritor británico.,NATURALEZA / SER HUMANO / DECIR,,,,,
Recuerda siempre que tu propia resolución de triunfar es más importante que cualquier otra cosa.,Abraham Lincoln (1808-1865) Político estadounidense.,MISCELÁNEA / TRIUNFAR,,,,,
Procuremos más ser padres de nuestro porvenir que hijos de nuestro pasado.,Miguel de Unamuno (1864-1936) Filósofo y escritor español.,TIEMPO / FUTURO,,,,,
Poder disfrutar de los recuerdos de la vida es vivir dos veces.,Marco Valerio Marcial (40-104) Poeta latino.,PENSAMIENTO Y RAZÓN / RECUERDOS,,,,,
"No hay mayor placer que el de encontrar un viejo amigo, salvo el de hacer uno nuevo.",Rudyard Kipling (1865-1936) Novelista británico.,SENTIMIENTOS / AMISTAD / AMIGOS,,,,,
No des la felicidad de muchos años por el riesgo de una hora.,Tito Livio (59 AC-64 AC) Historiador romano.,CUALIDADES / PRUDENCIA,,,,,
"No deis sólo lo superfluo, dad vuestro corazón. .",Madre Teresa de Calcuta (1910-1997) Misionera de origen albanés naturalizada india,NATURALEZA / SER HUMANO / DAR,,,,,
"Nadie sabe lo que hace mientras actúa correctamente, pero de lo que está mal uno siempre es consciente.",Goethe (1749-1832) Poeta y dramaturgo alemán.,DEFECTOS / MALDAD,,,,,
Nadie puede sospechar cuántas idioteces políticas se han evitado gracias a la falta de dinero.,Charles Maurice Talleyrand (1754-1838) Diplomático y estadista francés.,SOCIEDAD / POLÍTICA,,,,,
"Los tres deberes fundamentales de la mujer son ser bonita, ir bien vestida y no contradecir.",William Somerset Maugham (1874-1965) Escritor británico.,SOCIEDAD / MUJERES,,,,,
Los hombres son como los vinos: la edad agria los malos y mejora los buenos.,"Cicerón (106 AC-43 AC) Escritor, orador y político romano.",TIEMPO,,,,,
Los hijos son las anclas que atan a la vida a las madres.,Sófocles (495AC-406AC) Poeta trágico griego.,SOCIEDAD / FAMILIA / HIJOS,,,,,
Lo importante es no dejar de hacerse preguntas.,Albert Einstein (1879-1955) Científico alemán nacionalizado estadounidense.,NATURALEZA / SER HUMANO / PREGUNTAR,,,,,
"Las tres cosas más difíciles de esta vida son: guardar un secreto, perdonar un agravio y aprovechar el tiempo.",Benjamin Franklin (1706-1790) Estadista y científico estadounidense.,MISCELÁNEA,,,,,
Las personas afortunadas se corrigen poco: Creen tener siempre razón mientras la fortuna sostiene su mala conducta.,François de La Rochefoucauld (1613-1680) Escritor francés.,SOCIEDAD / DINERO / RIQUEZA,,,,,
Las grandes elevaciones del alma no son posibles sinó en la soledad y en el silencio.,Arturo Graf (1848-1913) Escritor y poeta italiano.,ARTE / INSPIRACIÓN,,,,,
"La vida es dulce o amarga; es corta o larga. ¿Qué importa? El que la goza la halla corta, y el que la sufre la halla larga.",Ramón de Campoamor (1817-1901) Poeta español.,NATURALEZA / VIDA,,,,,
La prueba más clara de la sabiduría es una alegría continua.,Michel de Montaigne (1533-1592) Escritor y filósofo francés.,CUALIDADES / SABIDURÍA,,,,,
La peor soledad que hay es el darse cuenta de que la gente es idiota.,Gonzalo Torrente Ballester (1910-1999) Escritor español.,SENTIMIENTOS / SOLEDAD,,,,,
La naturaleza de los hombres soberbios y viles es mostrarse insolentes en la prosperidad y abyectos y humildes en la adversidad.,"Nicolás Maquiavelo (1469-1527) Historiador, político y teórico italiano.",DEFECTOS / SOBERBIA,,,,,
La mujer es embellecida por el beso que ponéis sobre su boca.,Anatole France (1844-1924) Escritor francés.,SENTIMIENTOS / AMOR / BESOS,,,,,
"La libertad no hace felices a los hombres, los hace sencillamente hombres.",Manuel Azaña (1880-1940) Político y escritor español.,SOCIEDAD / LIBERTAD,,,,,
La existencia es un viaje en el que no existen los caminos llanos: todo son subidas o bajadas.,Arturo Graf (1848-1913) Escritor y poeta italiano.,NATURALEZA / VIDA,,,,,
"La amabilidad es como una almohadilla, que aunque no tenga nada por dentro, por lo menos amortigua los embates de la vida.",Arthur Schopenhauer (1788-1860) Filósofo alemán.,CUALIDADES / AMABILIDAD,,,,,
Hay que sentir el pensamiento y pensar el sentimiento.,Miguel de Unamuno (1864-1936) Filósofo y escritor español.,PENSAMIENTO Y RAZÓN / PENSAMIENTO / PENSAR,,,,,
Hay que dejar la vanidad a los que no tienen otra cosa que exhibir.,Honoré de Balzac (1799-1850) Escritor francés.,DEFECTOS / VANIDAD,,,,,
"Es un principio indiscutible que para saber mandar bien, es preciso saber obedecer.",Aristóteles (384 AC-322 AC) Filósofo griego.,MISCELÁNEA / MANDAR,,,,,
"En mi casa mando yo, pero mi mujer toma las decisiones.","Woody Allen (1935-?) Actor, director y escritor estadounidense.",PENSAMIENTO Y RAZÓN / DECISIONES,,,,,
El paraíso lo prefiero por el clima; el infierno por la compañía.,Mark Twain (1835-1910) Escritor y periodista estadounidense.,MISCELÁNEA / PARAÍSO,,,,,
"Educar a un niño no es hacerle aprender algo que no sabía, sino hacer de él alguien que no existía.",John Ruskin (1819-1900) Crítico y escritor británico.,SOCIEDAD / EDUCACIÓN,,,,,
Deberíamos usar el pasado como trampolín y no como sofá.,Harold MacMillan (1894-1986) Político inglés.,TIEMPO / PASADO,,,,,
"Concede a tu espíritu el hábito de la duda, y a tu corazón, el de la tolerancia.",Georg Christoph Lichtenberg (1742-1799) Profesor de física y científico alemán.,CUALIDADES / TOLERANCIA,,,,,
"Aquel que más posee, más miedo tiene de perderlo.","Leonardo Da Vinci (1452-1519) Pintor, escultor e inventor italiano.",SENTIMIENTOS / MIEDO,,,,,
Ante las injusticias y adversidades de la vida... ¡calma!.,Mahatma Gandhi (1869-1948) Político y pensador indio.,MISCELÁNEA / CALMA,,,,,
¿Por qué se ha de temer a los cambios? Toda la vida es un cambio. ¿Por qué hemos de temerle?,George Herbert (1593-1633) Poeta religioso inglés.,MISCELÁNEA / CAMBIO,,,,,
¿Por qué lo llaman amor cuando quieren decir sexo?,Groucho Marx (1890-1977) Actor estadounidense.,NATURALEZA / SER HUMANO / SEXO,,,,,
Un gran hombre demuestra su grandeza por el modo en que trata a los que son o tienen menos que él.,"Thomas Carlyle (1795-1881) Historiador, pensador y ensayista inglés.",CUALIDADES / GRANDEZA,,,,,
"La sonrisa es una verdadera fuerza vital, la única capaz de mover lo inconmovible.",Orison Swett Marden (1850-1924) Escritor de libros de autoayuda.,MISCELÁNEA / SONRISA,,,,,
"Los amores son como las setas, que no sabe uno si son venenosas hasta que ya las ha comido y es demasiado tarde.",Tristan Bernard (1866-1947) Novelista y periodista francés.,SENTIMIENTOS / AMOR,,,,,
El hombre tiene dos caras: no puede amar sin amarse.,Albert Camus (1913-1960) Escritor francés.,SENTIMIENTOS / AMOR / AMAR,,,,,
El hombre crece cuando se arrodilla.,Alessandro Manzoni (1785-1873) Poeta y escritor italiano.,NATURALEZA / SER HUMANO / PERDONAR,,,,,
No os entreguéis por demasiado a la ira; una ira prolongada engendra odio.,Ovidio (43 AC-17) Poeta latino.,SENTIMIENTOS / IRA,,,,,
"Con las personas que no puedes amar, muéstrate siempre amablemente evasivo.",Eugene O'Neill (1888-1953) Dramaturgo estadounidense.,SENTIMIENTOS / AMOR / AMAR,,,,,
La dictadura se presenta acorazada porque ha de vencer. La democracia se presenta desnuda porque ha de convencer.,"Antonio Gala (1930-?) Dramaturgo, poeta y novelista español.",SOCIEDAD / POLÍTICA / DEMOCRACIA,,,,,
"Los grandes políticos deben su reputación, cuando no a la pura casualidad, a circunstancias que ellos mismos no podían prever.",Otto von Bismark (1815-1898) Político alemán.,SOCIEDAD / POLÍTICA / POLÍTICOS,,,,,
El mal que hacemos es siempre más triste que el mal que nos hacen.,Jacinto Benavente (1866-1954) Dramaturgo español.,DEFECTOS / MALDAD,,,,,
La cobardía es la madre de la crueldad.,Michel de Montaigne (1533-1592) Escritor y filósofo francés.,DEFECTOS / COBARDÍA,,,,,
"Vencer y perdonar, es vencer dos veces.",Pedro Calderón de la Barca (1600-1681) Dramaturgo y poeta español.,NATURALEZA / SER HUMANO / PERDONAR,,,,,
Sólo los cobardes son valientes con sus mujeres.,José Hernández (1834-1886) Periodista y poeta argentino.,DEFECTOS / COBARDÍA,,,,,
La corrupción del alma es más vergonzosa que la del cuerpo.,José María Vargas Vila (1840-1933) Escritor colombiano.,DEFECTOS / CORRUPCIÓN,,,,,
"Hay que esperar cuando se está desesperado, y andar cuando se espera.",Gustave Flaubert (1821-1880) Escritor francés.,NATURALEZA / SER HUMANO / ESPERAR,,,,,
"Si la mañana no nos desvela para nuevas alegrías y, si por la noche no nos queda ninguna esperanza, ¿es que vales la pena vestirse y desnudarse?",Goethe (1749-1832) Poeta y dramaturgo alemán.,SENTIMIENTOS / ESPERANZA,,,,,
La pereza no es más que el hábito de descansar antes de estar cansado.,Jules Renard (1864-1910) Escritor y dramaturgo francés.,DEFECTOS / PEREZA,,,,,
"Cuando se ve una cosa bella, se quiere poseerla. Es una inclinación natural que las leyes han previsto.",Anatole France (1844-1924) Escritor francés.,CUALIDADES / BELLEZA,,,,,
"El insensato que reconoce su insensatez es un sabio. Pero un insensato que se cree sabio es, en verdad, un insensato.",Buda (563 AC-486 AC) Fundador del budismo.,CUALIDADES / SABIDURÍA,,,,,
"En nuestros locos intentos, renunciamos a lo que somos por lo que esperamos ser.",William Shakespeare (1564-1616) Escritor británico.,MISCELÁNEA / RENUNCIAR,,,,,
La confianza sirve en las conversaciones más que el ingenio.,François de La Rochefoucauld (1613-1680) Escritor francés.,SENTIMIENTOS / CONFIANZA,,,,,
La más peligrosa de todas las debilidades es el temor de parecer débil.,Jacques Benigne Bossuet (1627-1704) Clérigo católico francés y escritor.,DEFECTOS / DEBILIDAD / DÉBIL,,,,,
La soberanía del hombre está oculta en la dimensión de sus conocimientos.,Sir Francis Bacon (1561-1626) Filósofo y estadista británico.,CIENCIAS / CONOCIMIENTO,,,,,
Nadie que esté entusiasmado con su trabajo puede temer nada de la vida.,Samuel Goldwyn (1882-1974) Productor estadounidense.,SOCIEDAD / TRABAJO,,,,,
Es peligroso tener razón cuando el gobierno está equivocado.,Voltaire (1694-1778) Filósofo y escritor francés.,SOCIEDAD / GOBIERNO,,,,,
